;TripID;Questionnaire;Income;Gender;Age;Occupation;Education;HouseHoldSize;HouseHold16;driversLicense;carAvail;OriginLoc;DestLoc;Origin;Destination;startActiv;endActiv;tripStart_time;tripEnd_time;tripDuration;mode;TripDay;realTravelTime.Walk;realShortestDistance.Walk;realTransfer.Walk;realTravelTime.Car;realShortestDistance.Car;realTransfer.Car;realTravelTime.MrC;realShortestDistance.MrC;realTransfer.MrC;realTravelTime.Bus;realShortestDistance.Bus;realTransfer.Bus;realAccessWalkTime.Bus;realAccessWalkDist.Bus;realEgressWalkTime.Bus;realEgressWalkDist.Bus;realWaitingTime.Bus;EdPrimary;EdHighSchool;EdLyceum;EdUniversity;EdMSc;EdPhD;EdNoEducation;endMunic1;endMunic2;endMunic3;endMunic4;endMunic5;endMunic6;endMunic7;endMunic8;endMunic9;endMunic10;endMunic11;startMunic1;startMunic2;startMunic3;startMunic4;startMunic5;startMunic6;startMunic7;startMunic8;startMunic9;startMunic10;startMunic11;endHome;endWork;endLeisure;endShopping;endHealthActivities;endSports;endOther;startHome;startWork;startLeisure;startShopping;startHealthActivities;startSports;startOther;startPersonalActivities;Unemployed;Retired;Employed;Houseworks;Unemployed_other;Student;InZone
3956;7852;3588;<10000;Male;35-44;Employed;Lyceum;4;2;1;TRUE;2;3;932;939;Work;Home;13:00:00;13:05:00;5;Car;Σάββατο;4182;5784;0;665;5868;0;665;5868;0;1048;5868;1;102;142;322;450;NA;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;NA
3957;7853;3589;ΔΞ/ΔΑ;Female;45-54;Employed;University;4;4;1;TRUE;1;2;315;116;Home;Shopping;8:00:00;8:10:00;10;Car;Σάββατο;4858;6533;0;1079;6671;0;1079;6671;0;1671;6671;1;150;229;75;94;NA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;NA
3958;7854;3589;ΔΞ/ΔΑ;Female;45-54;Employed;University;4;4;1;TRUE;2;3;116;315;Shopping;Home;17:00:00;17:10:00;10;Car;Σάββατο;5071;6533;0;927;7332;0;927;7332;0;2166;7332;1;119;167;160;182;NA;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;NA
3959;7855;3590;>50000;Male;45-54;Employed;University;4;2;1;TRUE;1;2;312;230;Home;Work;8:45:00;9:00:00;15;Car;Σάββατο;3059;4116;0;841;5487;0;841;5487;0;2215;5487;2;663;846;412;526;NA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;NA
3960;7856;3590;>50000;Male;45-54;Employed;University;4;2;1;TRUE;2;3;230;388;Work;Work;10:00:00;10:15:00;15;Car;Σάββατο;2717;3576;0;560;4061;0;560;4061;0;1800;4061;1;757;1043;87;94;NA;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;NA
3961;7857;3590;>50000;Male;45-54;Employed;University;4;2;1;TRUE;3;4;388;172;Work;Work;10:45:00;11:20:00;35;Car;Σάββατο;5801;7777;0;1185;12484;0;1185;12484;0;2305;12484;1;221;306;232;326;NA;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;NA
3962;7858;3590;>50000;Male;45-54;Employed;University;4;2;1;TRUE;4;5;172;312;Work;Home;13:25:00;14:05:00;40;Car;Σάββατο;6084;7994;0;1163;8263;0;1163;8263;0;2796;8263;1;39;48;538;736;NA;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;NA
3963;7859;3590;>50000;Male;45-54;Employed;University;4;2;1;TRUE;5;6;312;714;Home;Other;14:10:00;14:20:00;10;Car;Σάββατο;5224;7299;0;680;7456;0;680;7456;0;1529;7456;2;185;221;43;61;NA;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;NA
3964;7869;3595;ΔΞ/ΔΑ;Female;45-54;Houseworks;Lyceum;5;5;1;TRUE;2;3;619;680;Leisure;Home;12:15:00;12:20:00;5;Car;Σάββατο;594;756;0;340;1838;0;340;1838;0;528;1838;1;227;320;111;134;NA;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;NA
3965;7871;3597;20000-30000;Female;45-54;Employed;University;4;2;1;TRUE;1;2;602;616;Home;ChangeMode;8:00:00;8:15:00;15;Car;Σάββατο;1388;1896;0;451;2386;0;451;2386;0;802;2386;1;138;192;97;129;NA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;NA
3966;7874;3597;20000-30000;Female;45-54;Employed;University;4;2;1;TRUE;4;5;612;602;Work;Home;16:30:00;16:45:00;15;Car;Σάββατο;1665;2145;0;373;2229;0;373;2229;0;837;2229;1;89;115;163;188;NA;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;NA
3968;7892;3606;10000-20000;Male;35-44;Employed;Lyceum;5;2;1;TRUE;1;2;412;401;Home;Work;7:00:00;7:10:00;10;Car;Σάββατο;6607;7481;0;879;10041;0;879;10041;0;2495;10041;1;926;1402;50;66;NA;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;NA
3969;7893;3606;10000-20000;Male;35-44;Employed;Lyceum;5;2;1;TRUE;2;3;401;412;Work;Home;15:00:00;15:15:00;15;Car;Σάββατο;5159;7495;0;859;9184;0;859;9184;0;2891;9184;2;58;77;66;68;NA;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;NA
3970;7894;3606;10000-20000;Male;35-44;Employed;Lyceum;5;2;1;TRUE;3;4;412;226;Home;DropSomebody;17:00:00;17:15:00;15;Car;Σάββατο;2308;3246;0;709;3590;0;709;3590;0;1542;3590;1;918;1374;248;345;NA;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;NA
3971;7895;3606;10000-20000;Male;35-44;Employed;Lyceum;5;2;1;TRUE;4;5;226;412;DropSomebody;DropSomebody;18:30:00;18:40:00;10;Car;Σάββατο;2690;3250;0;707;3417;0;707;3417;0;2164;3417;1;410;525;66;68;NA;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;NA
3972;7905;3611;20000-30000;Female;45-54;Employed;University;4;2;1;TRUE;1;2;305;171;Home;Work;7:00:00;7:50:00;50;Car;Σάββατο;5196;6931;0;1308;7400;0;1308;7400;0;2000;7400;1;208;261;221;318;NA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;NA
3973;7906;3611;20000-30000;Female;45-54;Employed;University;4;2;1;TRUE;2;3;171;305;Work;Home;15:30:00;16:10:00;40;Car;Σάββατο;5340;6931;0;982;7255;0;982;7255;0;1589;7255;1;568;719;173;246;NA;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;NA
3974;7910;3611;20000-30000;Female;45-54;Employed;University;4;2;1;TRUE;6;7;303;952;PickSomebody;Home;18:40:00;18:45:00;5;Car;Σάββατο;240742;358315;0;16890;472488;0;16890;472488;0;23313;472488;4;332;467;1082;1265;NA;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;NA
3975;7911;3612;30000-40000;Female;25-34;Employed;University;2;2;1;TRUE;1;2;411;782;Home;Work;10:00:00;10:45:00;45;Car;Σάββατο;13093;17867;0;1309;24506;0;1309;24506;0;4051;24506;2;351;486;213;297;NA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;NA
3976;7912;3612;30000-40000;Female;25-34;Employed;University;2;2;1;TRUE;2;3;782;411;Work;Home;18:00:00;18:30:00;30;Car;Σάββατο;13392;17866;0;1384;24703;0;1384;24703;0;4308;24703;2;410;560;357;493;NA;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;NA
3977;7913;3612;30000-40000;Female;25-34;Employed;University;2;2;1;TRUE;3;4;411;116;Home;Leisure;22:00:00;22:10:00;10;Car;Σάββατο;2538;3501;0;694;3544;0;694;3544;0;1616;3544;1;351;486;276;354;NA;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;NA
3978;7926;3619;40000-50000;Female;45-54;Employed;University;4;2;1;TRUE;1;2;110;918;Home;Work;9:00:00;9:20:00;20;Car;Σάββατο;8689;11614;0;953;15757;0;953;15757;0;3483;15757;2;576;837;124;164;NA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;NA
3979;7927;3619;40000-50000;Female;45-54;Employed;University;4;2;1;TRUE;2;3;918;110;Work;Home;10:30:00;10:50:00;20;Car;Σάββατο;8677;11613;0;947;15830;0;947;15830;0;2934;15830;3;135;183;34;60;NA;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;NA
3980;7928;3619;40000-50000;Female;45-54;Employed;University;4;2;1;TRUE;3;4;110;185;Home;Shopping;17:30:00;17:40:00;10;Car;Σάββατο;944;1358;0;425;1759;0;425;1759;0;742;1759;1;174;287;330;497;NA;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;NA
3981;7929;3619;40000-50000;Female;45-54;Employed;University;4;2;1;TRUE;4;5;185;110;Shopping;Home;20:10:00;20:20:00;10;Car;Σάββατο;1231;1357;0;425;2034;0;425;2034;0;738;2034;1;180;221;34;60;NA;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;NA
3983;7932;3620;<10000;Female;45-54;Retired;University;3;1;1;TRUE;3;4;601;914;PersonalActivities;PersonalActivities;10:00:00;10:30:00;30;Car;Σάββατο;2448;3215;0;583;3876;0;583;3876;0;1394;3876;1;541;772;90;131;NA;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;NA
3984;7933;3620;<10000;Female;45-54;Retired;University;3;1;1;TRUE;4;5;914;176;PersonalActivities;PersonalActivities;10:45:00;11:05:00;20;Car;Σάββατο;4062;5575;0;904;7572;0;904;7572;0;2777;7572;1;197;265;531;764;NA;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;NA
3985;7934;3620;<10000;Female;45-54;Retired;University;3;1;1;TRUE;5;6;176;526;PersonalActivities;Home;11:30:00;12:00:00;30;Car;Σάββατο;5294;6573;0;1081;7307;0;1081;7307;0;2397;7307;2;647;770;91;142;NA;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;NA
3986;7947;3627;20000-30000;Male;65+;Retired;HighSchool;3;3;1;TRUE;1;2;605;711;Home;OtherMeetings;8:00:00;8:15:00;15;Car;Σάββατο;6009;7414;0;971;9330;0;971;9330;0;2604;9330;1;415;534;109;152;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;NA
3987;7948;3627;20000-30000;Male;65+;Retired;HighSchool;3;3;1;TRUE;2;3;711;605;OtherMeetings;Home;12:00:00;12:10:00;10;Car;Σάββατο;5102;7412;0;807;8319;0;807;8319;0;2439;8319;1;66;90;397;500;NA;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;NA
3988;7949;3627;20000-30000;Male;65+;Retired;HighSchool;3;3;1;TRUE;3;4;605;900;Home;Other;18:30:00;18:35:00;5;Car;Σάββατο;2775;3057;0;558;3682;0;558;3682;0;1884;3682;1;1161;1339;295;306;NA;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;NA
3989;7950;3627;20000-30000;Male;65+;Retired;HighSchool;3;3;1;TRUE;4;5;900;605;Other;Home;21:00:00;21:10:00;10;Car;Σάββατο;2052;3073;0;557;3646;0;557;3646;0;1931;3646;2;217;331;423;534;NA;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;NA
3990;7955;3630;10000-20000;Male;35-44;Employed;Lyceum;3;3;1;TRUE;1;2;242;911;Home;PersonalActivities;14:00:00;14:30:00;30;Car;Σάββατο;7148;9355;0;1196;13751;0;1196;13751;0;3335;13751;2;94;126;500;602;NA;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;NA
3991;7959;3631;10000-20000;Female;45-54;Employed;University;4;4;1;TRUE;4;5;711;680;OtherMeetings;Home;19:00:00;19:30:00;30;Car;Σάββατο;5939;8608;0;999;10023;0;999;10023;0;2575;10023;1;2026;10067;549;753;NA;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;NA
3992;7974;3639;20000-30000;Male;25-34;Employed;University;1;1;1;TRUE;1;2;291;485;Home;Work;7:30:00;7:40:00;10;Car;Σάββατο;3553;4642;0;644;5204;0;644;5204;0;1412;5204;1;140;154;222;294;NA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;NA
3993;7975;3639;20000-30000;Male;25-34;Employed;University;1;1;1;TRUE;2;3;485;291;Work;Home;21:00:00;21:10:00;10;Car;Σάββατο;3498;4642;0;752;5489;0;752;5489;0;1429;5489;1;63;86;356;493;NA;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;NA
3994;7978;3641;<10000;Male;25-34;Student;University;4;4;1;TRUE;1;2;129;177;Home;School;8:00:00;8:15:00;15;Car;Σάββατο;1087;1627;0;439;2365;0;439;2365;0;1216;2365;1;230;341;70;92;NA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;NA
3995;7979;3641;<10000;Male;25-34;Student;University;4;4;1;TRUE;2;3;177;711;School;Work;15:00:00;15:25:00;25;Car;Σάββατο;10200;12540;0;1245;18684;0;1245;18684;0;2563;18684;2;141;125;223;316;NA;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;NA
3996;7980;3641;<10000;Male;25-34;Student;University;4;4;1;TRUE;3;4;711;129;Work;Home;22:00:00;22:15:00;15;Car;Σάββατο;8439;11525;0;1046;14943;0;1046;14943;0;3357;14943;2;257;316;396;644;NA;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;NA
3997;7989;3648;10000-20000;Female;55-64;Houseworks;HighSchool;2;2;1;TRUE;2;3;943;236;OtherMeetings;Home;13:30:00;14:15:00;45;Car;Κυριακή;13771;18756;0;1267;19513;0;1267;19513;0;3607;19513;2;251;355;139;171;NA;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;NA
4000;8000;3656;ΔΞ/ΔΑ;Male;55-64;Retired;Lyceum;4;2;1;TRUE;1;2;916;127;Home;OtherMeetings;8:00:00;8:30:00;30;Car;Τρίτη;3911;5006;0;889;5432;0;889;5432;0;2551;5432;1;259;341;840;906;NA;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;NA
4001;8006;3661;10000-20000;Male;25-34;Student;Lyceum;2;2;1;TRUE;1;2;111;911;Leisure;Home;1:00:00;1:35:00;35;Car;Τρίτη;4438;5657;0;990;5659;0;990;5659;0;2190;5659;1;76;111;603;788;NA;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;NA
4002;8007;3661;10000-20000;Male;25-34;Student;Lyceum;2;2;1;TRUE;2;3;911;946;Home;School;6:30:00;7:15:00;45;Car;Τρίτη;64592;83938;0;3751;81356;0;3751;81356;0;11134;81356;2;88;103;495;2623;NA;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;NA
4003;8008;3661;10000-20000;Male;25-34;Student;Lyceum;2;2;1;TRUE;3;4;946;911;School;Home;17:00:00;17:45:00;45;Car;Τρίτη;63408;83939;0;3915;82526;0;3915;82526;0;13791;82526;3;412;2301;605;746;NA;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;NA
4008;8022;3664;20000-30000;Male;55-64;Retired;University;4;4;1;TRUE;1;2;401;115;Home;Leisure;18:30:00;19:00:00;30;Car;Τρίτη;6059;8896;0;945;11230;0;945;11230;0;2174;11230;1;125;142;327;408;NA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;NA
4009;8023;3664;20000-30000;Male;55-64;Retired;University;4;4;1;TRUE;2;3;115;171;Leisure;Leisure;20:45:00;21:05:00;20;Car;Τρίτη;1351;1850;0;588;2543;0;588;2543;0;662;2543;1;195;201;230;334;NA;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;NA
4010;8024;3664;20000-30000;Male;55-64;Retired;University;4;4;1;TRUE;3;4;171;401;Leisure;Home;22:45:00;23:10:00;25;Car;Τρίτη;9283;10719;0;1433;12455;0;1433;12455;0;2793;12455;1;499;628;98;154;NA;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;NA
4011;8027;3667;ΔΞ/ΔΑ;Female;16-24;Student;Lyceum;5;3;1;TRUE;1;2;903;173;Home;Work;8:00:00;9:00:00;60;Car;Τρίτη;20013;26936;0;2463;29818;0;2463;29818;0;4414;29818;2;151;200;75;84;NA;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;NA
4012;8028;3667;ΔΞ/ΔΑ;Female;16-24;Student;Lyceum;5;3;1;TRUE;2;3;173;903;Work;Home;14:00:00;15:00:00;60;Car;Τρίτη;20182;26939;0;2389;30765;0;2389;30765;0;3420;30765;2;235;265;140;203;NA;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;NA
4013;8039;3673;10000-20000;Male;55-64;Retired;University;3;2;1;TRUE;1;2;618;783;Home;Work;10:00:00;10:20:00;20;Car;Τρίτη;8730;11952;0;1298;15186;0;1298;15186;0;2251;15186;2;809;1149;125;169;NA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;NA
4014;8041;3673;10000-20000;Male;55-64;Retired;University;3;2;1;TRUE;3;4;601;618;Work;Home;12:30:00;12:45:00;15;Car;Τρίτη;1322;1858;0;361;2135;0;361;2135;0;800;2135;1;705;2580;95;102;NA;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;NA
4015;8045;3675;10000-20000;Female;25-34;Employed;University;2;2;0;FALSE;2;3;781;122;Work;Home;16:30:00;17:30:00;60;Car;Τρίτη;7266;9567;0;958;10237;0;958;10237;0;3076;10237;2;1109;1498;295;289;NA;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;NA
4016;8052;3678;40000-50000;Male;35-44;Employed;University;4;2;1;TRUE;1;2;510;109;Home;Work;9:00:00;9:40:00;40;Car;Τρίτη;3907;5620;0;914;7805;0;914;7805;0;1763;7805;2;113;196;234;272;NA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;NA
4017;8053;3678;40000-50000;Male;35-44;Employed;University;4;2;1;TRUE;2;3;109;584;Work;Work;12:00:00;12:20:00;20;Car;Τρίτη;5403;6757;0;823;9610;0;823;9610;0;2956;9610;1;230;348;631;720;NA;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;NA
4018;8054;3678;40000-50000;Male;35-44;Employed;University;4;2;1;TRUE;3;4;584;510;Work;Home;18:00:00;18:05:00;5;Car;Τρίτη;3210;3842;0;428;4159;0;428;4159;0;1676;4159;2;516;772;137;132;NA;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;NA
4019;8062;3682;10000-20000;Female;55-64;Houseworks;Lyceum;4;4;1;TRUE;1;2;711;702;Home;OtherMeetings;9:00:00;9:25:00;25;Car;Τρίτη;10411;14809;0;1277;15587;0;1277;15587;0;3608;15587;2;159;237;76;105;NA;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;NA
4020;8063;3682;10000-20000;Female;55-64;Houseworks;Lyceum;4;4;1;TRUE;2;3;702;711;OtherMeetings;Home;16:30:00;17:00:00;30;Car;Τρίτη;11365;14807;0;1254;18507;0;1254;18507;0;4012;18507;2;581;812;181;221;NA;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;NA
4021;8064;3684;10000-20000;Female;16-24;Student;University;2;2;1;TRUE;1;2;910;584;Home;Work;7:30:00;7:45:00;15;Car;Τρίτη;2980;3809;0;619;7807;0;619;7807;0;2228;7807;1;864;1259;70;97;NA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;NA
4022;8065;3684;10000-20000;Female;16-24;Student;University;2;2;1;TRUE;2;3;584;910;Work;Home;15:00:00;15:40:00;40;Car;Τρίτη;2825;3809;0;372;3644;0;372;3644;0;2087;3644;2;69;94;69;101;NA;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;NA
